ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Station Phone,Status Code,Groups With Access Code,Access Days Time,Cards Accepted,EV Level2 EVSE Num,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Open Date,Location
180617,elec,PEOPLES GAS CENTRAL EV3,4207 W 35th Pl Central Shop,,chicago,il,60646,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.989425,-87.730459,2025-05-10,2025-05-09 20:44:51+00:00,,2021-01-27,"(41.989425, -87.730459)"
222199,elec,LOT E SOUTH,1 Stevenson Dr,,lincolnshire,il,60069,888-758-4389,e,Public,Mon 4:30am - 8:00pm; Tue 4:30am - 8:00pm; Wed 4:30am - 8:00pm; Thu 4:30am - 8:00pm; Fri 4:30am - 8:00pm,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.201244,-87.944419,2025-05-10,2025-05-09 19:57:46+00:00,,2022-06-30,"(42.201244, -87.944419)"
347441,elec,540 W. MADISON LL1 - 2,19 N Jefferson St,,chicago,il,60661,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.882478,-87.642289,2025-05-10,2025-05-09 19:48:48+00:00,,2024-06-06,"(41.882478, -87.642289)"
388906,elec,LOT E LOT D 4,1 Stevenson Dr,NothEast,lincolnshire,il,60069,888-758-4389,e,Public,Mon 4:30am - 8:00pm; Tue 4:30am - 8:00pm; Wed 4:30am - 8:00pm; Thu 4:30am - 8:00pm; Fri 4:30am - 8:00pm,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.200901,-87.943786,2025-05-10,2025-05-09 22:33:23+00:00,,2025-03-29,"(42.200901, -87.943786)"
212175,bd,Casey's General Store,294 E Townline Rd,,vernon hills,il,60061,224-206-7607,e,Public,24 hours daily,A Cash D Debit M V,,,,200-9,42.24101,-87.955437,2024-04-14,2025-02-11 18:16:32+00:00,P,2021-08-20,"(42.24101, -87.955437)"
105533,elec,HK STATION 01,12180 77th St,,bristol,wi,53104,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.564879,-87.954895,2025-05-10,2025-05-09 20:27:36+00:00,,2019-01-01,"(42.564879, -87.954895)"
44851,cng,Kwik Trip #686,943 SE Frontage Rd,,sturtevant,wi,53177,262-886-5441,e,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,,,200-9,42.724204,-87.952181,2024-10-11,2025-05-06 15:22:09+00:00,P,2012-05-21,"(42.724204, -87.952181)"
331977,elec,LL GARAGE 1 500P LL,500 Park Blvd,Gated Garage,itasca,il,60143,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.986758,-88.017649,2025-05-10,2025-05-09 21:53:14+00:00,,2024-04-11,"(41.986758, -88.017649)"
212757,elec,AMC Showplace Schererville 16,875 Deer Creek Dr,,schererville,in,46375,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,4.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.499469,-87.47625,2025-05-10,2025-05-09 23:02:19+00:00,,2022-03-22,"(41.499469, -87.47625)"
171743,elec,PARKING GARAGE P3 NGW,111 S Wacker Dr,3rd floor parking,chicago,il,60606,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.880395,-87.636583,2025-05-10,2025-05-09 20:00:11+00:00,,2021-01-27,"(41.880395, -87.636583)"
298487,bd,Casey's,2580 Skokie Valley Rd,,highland park,il,60035,847-433-1249,e,Public,24 hours daily,A Cash D Debit M V,,,,200-8,42.19941,-87.83302,2024-04-14,2025-02-11 18:16:32+00:00,P,2023-06-27,"(42.19941, -87.83302)"
92132,e85,Gas N Wash - Shorewood,1201 W Jefferson St,,shorewood,il,60404,815-280-6590,e,Public,24 hours daily,A Cash D Debit M V Wright_Exp,,,,200-8,41.5209,-88.21873,2024-10-11,2025-02-11 18:16:32+00:00,P,2018-02-15,"(41.5209, -88.21873)"
348238,elec,Hampton Inn by Hilton Bourbonnais/Kankakee - Tesla Destination,64 Ken Hayes Drive,,bourbonnais,il,60914,877-798-3752,e,Public,,A D Debit M V,4.0,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.170774,-87.846918,2024-07-01,2025-02-11 18:16:32+00:00,P,2024-06-18,"(41.170774, -87.846918)"
204914,elec,PATRICK GROUP VOLVO PARKING 1,1600 E Higgins Rd,Volvo Parking,schaumburg,il,60173,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.039267,-88.040465,2025-05-10,2025-05-09 21:17:52+00:00,,2022-01-15,"(42.039267, -88.040465)"
327727,elec,ARON SCHUHRKE STATE FARM 1,707 East Commercial Avenue,,lowell,in,46356,888-758-4389,e,Public,24 hours daily,,1.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.2919,-87.416577,2025-05-10,2025-05-09 22:06:51+00:00,,2024-02-07,"(41.2919, -87.416577)"
350882,elec,FINLEY POINT ENSONO,3333 Finley Road,,downers grove,il,60515,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.827168,-88.023492,2025-05-10,2025-05-09 22:16:27+00:00,,2024-07-20,"(41.827168, -88.023492)"
63641,elec,Porcaro Ford,6001 Washington Ave,,racine,wi,53406,,e,Public,Dealership business hours; for customer use only,,2.0,Non-Networked,,GPS,42.71811834590056,-87.85228796162414,2024-11-06,2025-02-11 18:16:32+00:00,P,2014-01-01,"(42.71811834590056, -87.85228796162414)"
333542,elec,Village of Elm Wood Park,11 Conti Pkwy,,elmwood park,il,60707,,e,Public,24 hours daily,A ACCOUNT_BALANCE CREDIT D Debit M V,2.0,EVMATCH,https://evmatch.com,200-8,41.92642,-87.81868,2024-05-09,2025-02-11 18:16:32+00:00,P,2023-11-08,"(41.92642, -87.81868)"
88750,e85,Thorntons #325,1141 E 162nd St,,south holland,il,60473,708-331-2490,e,Public,24 hours daily,A Cash D Debit M V,,,,200-8,41.600796,-87.588129,2024-10-11,2025-02-11 18:16:32+00:00,P,2017-12-15,"(41.600796, -87.588129)"
114195,elec,Wildwood Tavern - Tesla Destination,6480 W Touhy,,niles,il,60714,877-798-3752,e,Public,,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.012382,-87.78852,2024-07-01,2025-02-11 18:16:32+00:00,P,2016-11-17,"(42.012382, -87.78852)"
42615,e85,Speedway #7450,898 W Ogden Ave,,downers grove,il,60515,630-963-3177,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,41.809699,-88.007693,2024-10-11,2025-02-11 18:16:32+00:00,P,2011-12-15,"(41.809699, -88.007693)"
151751,elec,Jewel Osco 3514 3531 Broadway Chicago IL,3531 North Broadway,,chicago,il,60657,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.946946,-87.646538,2025-05-10,2025-05-09 23:00:57+00:00,,2019-08-30,"(41.946946, -87.646538)"
19925,lpg,U-Haul,4301 N Cicero Ave,,chicago,il,60641,7732864507,e,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,200-9,41.958921,-87.74721,2024-01-09,2025-05-01 13:23:26+00:00,P,2000-11-01,"(41.958921, -87.74721)"
373074,elec,Baker Hill,880 Roosevelt Rd,,glen ellyn,il,60137,877-455-3833,e,Public,24 hours daily,,,eVgo Network,https://www.evgo.com,GPS,41.859696,-88.050915,2025-05-09,2025-05-09 18:57:49+00:00,,2024-12-14,"(41.859696, -88.050915)"
228118,elec,UIC Maxwell Street Parking Structure,701 W Maxwell St,,chicago,il,60607,877-455-3833,e,Public,24 hours daily,,,eVgo Network,https://www.evgo.com,GPS,41.864717,-87.645444,2025-05-09,2025-05-09 18:58:34+00:00,,2018-03-07,"(41.864717, -87.645444)"
65618,e85,Speedway #7519,5011 Central Ave,,portage,in,46368,219-763-2218,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,41.57431,-87.22138,2024-10-11,2025-02-11 18:16:32+00:00,P,2015-02-10,"(41.57431, -87.22138)"
377353,lpg,U-Haul,103 W Holbrook Rd,,glendwood,il,60425,708-441-4511,e,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,200-8,41.54045,-87.63356,,2025-04-17 14:33:23+00:00,P,2024-07-08,"(41.54045, -87.63356)"
171750,elec,"EVANSTON, IL CIVIC CENTER NO",2100 Ridge Ave,,evanston,il,60201,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.056752,-87.687364,2025-05-10,2025-05-09 20:00:39+00:00,,2021-01-27,"(42.056752, -87.687364)"
78306,elec,INDIANA DUNES V PARKING LOT,1215 IN-49,Stations is not available for use,porter,in,46304,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.633613,-87.05474,2025-05-10,2025-05-09 20:05:21+00:00,,2016-09-07,"(41.633613, -87.05474)"
123273,elec,Sloan Valve Co,10500 Seymour Ave,Seymour & Mannheim Ave,franklin park,il,60131,,e,Private,For employee use only,,5.0,Non-Networked,,200-9,41.952171,-87.8889,2021-12-09,2023-02-15 16:45:41+00:00,P,2015-01-01,"(41.952171, -87.8889)"
191672,elec,BOLINGBROOK STATION 2,500 Remington Blvd,,bolingbrook,il,60440,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.680797,-88.084733,2025-05-10,2025-05-09 21:12:44+00:00,,2021-07-01,"(41.680797, -88.084733)"
33088,e85,City of Chicago FS#7,10000 W Montrose Ave,O'Hare Airport,chicago,il,60666,,e,Private - Government only,,,,,,GPS,41.95940310555005,-87.83946993386843,2024-11-06,2025-02-11 18:16:32+00:00,LG,2008-06-15,"(41.95940310555005, -87.83946993386843)"
163490,elec,WILLCOUNTYGREEN HEALTH DEPT 1,1106 Neal Avenue,Near main entrance,joliet,il,60433,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.504652,-88.068491,2025-05-10,2025-05-09 20:50:18+00:00,,2020-06-19,"(41.504652, -88.068491)"
212703,elec,LIVING THE 450 THE 450-1,450 Woodmoor Dr,,lombard,il,60148,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.849309,-88.02473,2025-05-10,2025-05-09 21:07:56+00:00,,2022-03-25,"(41.849309, -88.02473)"
388472,elec,Village of Frankfort,432 West Nebraska Street,,frankfort,il,60423,1-888-222-6618,e,Public,,,10.0,NOODOE,https://www.noodoe.com,GPS,41.4975172,-87.8612324,2025-05-10,2025-05-10 00:20:43+00:00,,2025-03-24,"(41.4975172, -87.8612324)"
114163,elec,AC Hotel Chicago Downtown - Tesla Destination,630 N Rush St,,chicago,il,60611,877-798-3752,e,Public,,,2.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.893499,-87.625498,2024-07-01,2025-02-11 18:16:32+00:00,P,2014-05-12,"(41.893499, -87.625498)"
46827,elec,Glendale Nissan,484 North Ave,,glendale heights,il,60139,630-469-6100,e,Private,,,1.0,Non-Networked,,200-9,41.904021,-88.068043,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(41.904021, -88.068043)"
152193,elec,Oakbrook Center Crate and Barrel,100 Oakbrook Center,,oak brook,il,60523,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.850431,-87.955097,2025-05-10,2025-05-09 23:05:35+00:00,,2020-01-20,"(41.850431, -87.955097)"
73673,e85,Meijer Gas #289,725 E Rollins Rd,,round lake beach,il,60073,847-201-0829,e,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-8,42.379105,-88.065186,2024-10-11,2025-02-11 18:16:32+00:00,P,2016-05-26,"(42.379105, -88.065186)"
223862,elec,Phillips Chevrolet Free Solar Charging Station,9700 W Lincoln Highway,,frankfort,il,60423,815-469-2323,e,Public,7:30am-7pm M-F; 8am-6pm Sat; Closed Sunday,,4.0,Non-Networked,,GPS,41.50764810837509,-87.8510206232869,2022-08-10,2025-05-09 13:12:21+00:00,P,2022-03-15,"(41.50764810837509, -87.8510206232869)"
70471,elec,Zeigler Nissan,18850 W Grand Ave,,lake villa,il,60046,,e,Private,Service center use only,,1.0,Non-Networked,,200-9,42.386748,-88.000335,2024-02-12,2025-02-11 18:16:32+00:00,P,2011-08-29,"(42.386748, -88.000335)"
360627,elec,PURDUE CALUMET FNRC,2320 173rd St,,hammond,in,46323,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.580308,-87.474747,2025-05-10,2025-05-09 19:54:13+00:00,,2024-10-24,"(41.580308, -87.474747)"
61373,cng,US Energy - Bolingbrook,550 Stevenson Dr,,bolingbrook,il,60440,800-438-7912,e,Public - Credit card at all times,24 hours daily; Also accepts Diners Club and JCB,A CFN Comdata D EFS FleetOne FuelMan GasCard M TCH Tchek V Voyager Wright_Exp,,,,200-9,41.682105,-88.063841,2024-07-11,2025-02-11 18:16:32+00:00,P,2016-12-01,"(41.682105, -88.063841)"
347170,elec,123 S SECOND MUNICIPAL BLDG,129 S 2nd St,,delavan,wi,53115,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.631577,-88.646488,2025-05-10,2025-05-09 22:13:39+00:00,,2024-05-31,"(42.631577, -88.646488)"
151875,elec,AMC CLASSIC Galewood Crossings 14,5530 W Homer St,,chicago,il,60639,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,4.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.915516,-87.764428,2025-05-10,2025-05-09 23:00:16+00:00,,2019-11-01,"(41.915516, -87.764428)"
303919,elec,DISTRICT 214 EGHS 2,500 W Elk Grove Blvd,,elk grove village,il,60007,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.012251,-87.997538,2025-05-10,2025-05-09 21:52:08+00:00,,2023-08-02,"(42.012251, -87.997538)"
312439,elec,HYUNDAI MVL  FAST - BACK LOT,8010-18 Tyler Cir,North side of building,merrillville,in,46410,888-758-4389,e,Public,24 hours daily,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.472189,-87.347873,2025-05-10,2025-05-09 21:50:06+00:00,,2023-10-06,"(41.472189, -87.347873)"
279321,elec,"BOA Highland Park IL4-245 (Highland Park, IL)",1921 Saint Johns Ave,,highland park,il,60035,833-632-2778,e,Public,24 hours daily,,,Electrify America,https://www.electrifyamerica.com,GPS,42.18758,-87.79876,2025-05-10,2025-05-09 23:09:27+00:00,,2023-06-22,"(42.18758, -87.79876)"
189176,elec,McDonalds 6676,600 N Clark,,chicago,il,60610,888-998-2546,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,1.0,Blink Network,https://blinkcharging.com,GPS,41.892786,-87.631728,2025-05-10,2025-05-09 19:09:31+00:00,,2021-05-04,"(41.892786, -87.631728)"
231079,elec,INDIANA DUNNES WEST BEACH,300 W Beach Rd,,gary,in,46403,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.622604,-87.208596,2025-05-10,2025-05-09 20:05:35+00:00,,2022-10-01,"(41.622604, -87.208596)"
193544,elec,DOMINOS ECAR DOMINOS ST 2602,1532 N Arbogast St,Dominos NOT FOR PUBLIC USE,griffith,in,46319,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.54927,-87.41848,2025-05-10,2025-05-09 21:14:01+00:00,,2021-08-06,"(41.54927, -87.41848)"
357831,elec,HUB GROUP INSIDE WEST,2001 Hub Group Way,LOWER LEVEL WEST WALL,oak brook,il,60523,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.850642,-87.931946,2025-05-10,2025-05-09 19:49:26+00:00,,2024-10-11,"(41.850642, -87.931946)"
116883,elec,RUSH OAKBROOK RUSH OAKBROOK 2,2011 York Rd,1st Floor Rush Parking Garage,oak brook,il,60523,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.849572,-87.927321,2025-05-10,2025-05-09 20:25:03+00:00,,2019-01-09,"(41.849572, -87.927321)"
182847,elec,KOHL'S - CHPT 0112 VERNON HIL,235 N Milwaukee Ave,Kohl's EV Charging: $1.25 hourly usage fee,vernon hills,il,60061,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.230299,-87.939902,2025-05-10,2025-05-09 20:25:42+00:00,,2021-01-27,"(42.230299, -87.939902)"
98623,bd,Thorntons #115,800 NW Hwy,,cary,il,60013,847-516-2210,e,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,42.218188,-88.258297,2024-10-11,2025-02-11 18:16:32+00:00,P,2018-05-15,"(42.218188, -88.258297)"
320647,cng,WM of IL - West (Batavia),780 n Kirk Rd,,batavia,il,60510,,e,Private,Contact station for fueling access,,,,,200-8,41.85906,-88.2779,2023-12-13,2024-08-27 13:49:17+00:00,P,2023-11-24,"(41.85906, -88.2779)"
121731,elec,"Target T0866 (Woodridge, IL)",2333 63rd St,,woodridge,il,60517,833-632-2778,e,Public,24 hours daily,,1.0,Electrify America,https://www.electrifyamerica.com,GPS,41.7715,-88.03804,2025-05-10,2025-05-09 23:12:49+00:00,,2019-04-26,"(41.7715, -88.03804)"
217279,elec,PUBLIC LIBRARY GLEN ELLYN PL,400 Duane St,,glen ellyn,il,60137,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.875886,-88.07138,2025-05-10,2025-05-09 21:29:54+00:00,,2022-05-10,"(41.875886, -88.07138)"
153803,elec,Walgreens at 1770 N Milwaukee Rd Libertyville,1770 N Milwaukee,,libertyville,il,60048,855-900-7584,e,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.305149,-87.9591,2025-05-10,2025-05-09 23:04:26+00:00,,2020-02-14,"(42.305149, -87.9591)"
173546,elec,UNITED ORD LOT UNITED 5,5600 Bessie Coleman Dr,,chicago,il,60666,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.98128,-87.888622,2025-05-10,2025-05-09 20:25:27+00:00,,2021-01-27,"(41.98128, -87.888622)"
298430,bd,Casey's,2040 S EASTWOOD DR,,woodstock,il,60098,815-337-7599,e,Public,24 hours daily,A Cash D Debit M V,,,,200-8,42.29366,-88.43433,2024-04-14,2025-02-11 18:16:32+00:00,P,2023-06-27,"(42.29366, -88.43433)"
85484,elec,ESB LAW FIRM ESB LAW STATION,440 Central Ave,,highland park,il,60035,888-758-4389,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.186114,-87.796535,2025-05-10,2025-05-09 20:11:42+00:00,,2017-06-09,"(42.186114, -87.796535)"
187609,elec,CIVIC CNTR GARG DUANE #2,535 Duane St,Near main front entrance,glen ellyn,il,60137,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.875126,-88.06534,2025-05-10,2025-05-09 21:07:51+00:00,,2021-04-14,"(41.875126, -88.06534)"
88790,elec,NORTHWESTERN SOUTH GARAGE 1,1850 Campus Dr,Elevator B,evanston,il,60208,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.050577,-87.673523,2025-05-10,2025-05-09 20:15:29+00:00,,2017-12-13,"(42.050577, -87.673523)"
346012,elec,EV STATION 1 EV STATION 2,606 Lee St,,des plaines,il,60016,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.04234,-87.887487,2025-05-10,2025-05-09 22:10:55+00:00,,2024-05-10,"(42.04234, -87.887487)"
150688,elec,Greenway Parking Garage - Tesla Destination,60 W Kinzie,,chicago,il,60654,877-798-3752,e,Public,,,24.0,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.889236,-87.630247,2024-07-01,2025-02-11 18:16:32+00:00,P,2019-05-30,"(41.889236, -87.630247)"
147309,elec,GVC PARKING G 01,250 S. Grove Ave.,Parking Garage Lower Level Back,elgin,il,60120,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.032051,-88.278123,2025-05-10,2025-05-09 20:07:18+00:00,,2019-10-26,"(42.032051, -88.278123)"
182887,elec,KOHL'S - CHPT 0419 LEMONT 2,13440 Archer Ave,Kohl's EV Charging: $1.25 hourly usage fee,lemont,il,60439,888-758-4389,e,Public,24 hours daily,,1.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.643943,-88.00313,2025-05-10,2025-05-09 20:25:54+00:00,,2021-01-27,"(41.643943, -88.00313)"
47133,elec,Martin Nissan,5240 Golf Rd,,skokie,il,60077,847-965-3460,e,Public - Call ahead,Dealership business hours,,1.0,Non-Networked,,200-8,42.05569,-87.75808,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(42.05569, -87.75808)"
152184,elec,Northbrook Court California Pizza Kitchen,2171 Northbrook Court,,northbrook,il,60062,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.150978,-87.817464,2025-05-10,2025-05-09 23:05:24+00:00,,2020-01-20,"(42.150978, -87.817464)"
79442,elec,EDENS OUTSIDE,630 Dundee Rd,,northbrook,il,60062,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,42.139011,-87.797141,2025-05-10,2025-05-09 20:07:34+00:00,,2016-11-08,"(42.139011, -87.797141)"
353840,elec,Hotel Verdant - Tesla Destination,500 Main St,,racine,wi,53403,877-798-3752,e,Public,,A D Debit M V,1.0,Tesla Destination,https://www.tesla.com/destination-charging,GPS,42.727742,-87.783761,2024-07-01,2025-02-11 18:16:32+00:00,P,2024-07-23,"(42.727742, -87.783761)"
391154,elec,The Forge Lemont Quarries,1001 Main Street,,lemont,il,60439,866-576-1495,e,Public,24 hours daily,A ACCOUNT_BALANCE D M V,4.0,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,41.67949,-87.98665,2025-05-10,2025-05-09 23:33:27+00:00,,2022-12-27,"(41.67949, -87.98665)"
374933,elec,"Thorntons, N Farnsworth Ave, IL",2609 N Farnsworth Ave,,aurora,il,60502,1-833-277-8573,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,41.806946,-88.28054,2025-05-10,2025-05-10 00:13:44+00:00,,2025-01-04,"(41.806946, -88.28054)"
151855,elec,Walgreens at 2100 W State St Geneva,2100 W State St,,geneva,il,60134,855-900-7584,e,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2.0,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.897485,-88.332011,2025-05-10,2025-05-09 23:04:27+00:00,,2019-11-01,"(41.897485, -88.332011)"
50078,elec,Prairie Trail School,13600 W Wadsworth Rd,,wadsworth,il,60083,847-623-4333,t,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,1.0,Non-Networked,,200-9,42.432421,-87.896197,2023-01-10,2023-02-14 09:54:11+00:00,P,2012-11-27,"(42.432421, -87.896197)"
182359,elec,KOHL'S - CHPT 0229 HIGHLAND,10349 Indianapolis Blvd,,highland,in,46322,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.524673,-87.470431,2025-05-10,2025-05-09 19:51:38+00:00,,2021-01-27,"(41.524673, -87.470431)"
61911,e85,BP,23802 Volbrecht Rd,,crete,il,60417,708-304-2267,e,Public,24 hours daily,A Cash D Debit M V,,,,200-9,41.458066,-87.576111,2024-10-11,2025-02-11 18:16:32+00:00,P,2013-07-01,"(41.458066, -87.576111)"
229596,elec,Gary,566 S Lake St,,gary,in,46403,833-692-6787,e,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,1.0,AMPUP,https://ampup.io,200-8,41.600311,-87.267651,2022-10-11,2023-02-14 09:54:11+00:00,P,2022-09-15,"(41.600311, -87.267651)"
171655,elec,3RD FLOOR GREENWAY-1,60 W Kinzie St,Level 3 off of Kinzie St. elevator lobby,chicago,il,60661,888-758-4389,e,Public,24 hours daily,,2.0,ChargePoint Network,https://www.chargepoint.com,GPS,41.889364,-87.630328,2025-05-10,2025-05-09 19:49:28+00:00,,2021-01-27,"(41.889364, -87.630328)"
152270,elec,University of Illinois - 760 W Taylor St,760 W Taylor St,,chicago,il,60607,888-998-2546,e,Public,24 hours daily,,3.0,Blink Network,https://blinkcharging.com,GPS,41.864511,-87.645224,2025-05-10,2025-05-09 19:12:07+00:00,,2020-01-08,"(41.864511, -87.645224)"
46817,elec,Bill Kay's Nissan - Downers Grove,1601 Ogden Ave,,downers grove,il,60515,630-969-3200,e,Public - Call ahead,Dealership business hours,,1.0,Non-Networked,,200-9,41.807887,-88.024848,2024-02-12,2025-02-11 18:16:32+00:00,P,2012-01-31,"(41.807887, -88.024848)"
117799,e85,Family Express - Lowell,1520 E Commercial Ave,,lowell,in,46356,219-690-3113,e,Public,4am-1am daily,A Cash D Debit M V,,,,200-9,41.289545,-87.404065,2024-10-11,2025-02-11 18:16:32+00:00,P,2019-02-11,"(41.289545, -87.404065)"
